Spine Surgery,"['Orthopedic Physiotherapy', 'Shoulder Pain', 'Disc Herniation / Extrusion /prolapse – Slip Disc', 'Elbow Injury', 'Neck Pain Treatment', 'Sciatica', 'Spondylosis', 'Cervical Problem', 'Joint Pain', 'Slip Disc', 'Lower Back Pain Treatment', 'Brain Infection', 'Sacrectomy', 'Epilepsy Surgery', 'Neuro-oncological Surgery', 'Neck Pain', 'Spinal Truma', 'Muscular Diseases', 'Knee Osteotomy', 'Craniotomy', 'Foot & Ankle', 'Knee Pain Treatment', 'Wrist Problems', 'Elbow Pain', 'Lumbar Spinal Stenosis', 'Ligament Reconstruction', 'Peripheral Neuro Surgery', 'Brain Arteriovenous Fistula Embolization', 'Brain Tumor', 'Deformities', 'Spinal Fusion', 'Nerve Repair', 'Trigeminal Neuralgia', 'Ligament And Tendon Repair', 'Disc Prolapse', 'Physiotherapy for Sports Injury Rehabilitation', 'Hand Pain Treatment', 'Spinal Deformity Correction Surgery', 'Spinal Diseases', 'Lower Back Pain', 'deformities', 'Cervical Traction', 'Upper Back Pain', 'Bone Fracture', 'Foot Injuries', 'Physiotherapy For Sports Injury Rehabilitation', 'Spine', 'Muscle Release', 'Knee Pain', 'Leg Pain', 'Ankle Pain', 'Bone Trauma', 'Neuromuscular Disorders', 'Total Knee Replacement', 'Wrist problems', 'Rotator Cuff Injury Treatment', 'Orthopedic Consultation', 'Achilles Tendon Rupture Treatment', 'Finger Pain', 'Joint And Muscle Problems', 'Muscle release', 'Foot Pain', 'Fracture Treatment', 'Spinal Surgery', 'Brain & Spine Tumours', 'Arthroscopy', 'Heel Pain', 'Lumbar Puncture', 'Hip Pain', 'Spinal Cord Injury Treatment', 'Spine Surgery', 'Scoliosis Correction', 'Nerve Graft', 'Knee Care', 'Joint Mobilization']"
Sports And Musculoskeletal Physiotherapy,"['Shoulder Pain', 'Hand Pain', 'Ultrasonic Physiotherapy', 'spinal alignment', 'Sports Fracture Rehabilitation', 'Vertigo Management', 'Back Pain', 'Physiotherapy for Osteoarthritis of Knee and Hip', 'Neck Pain', 'Knee Injuries', 'Cervical Spondylosis Physiotherapy', 'Musculoskeletal Injury Physiotherapy', 'Physiotherapy For Osteoarthritis Of Knee And Hip', 'Soft Tissue Mobilization', 'Strains And Sprains', 'Deep Tissue Release Therapy', 'Knee Injury', 'Shoulder Injuries', 'Hip', 'Sports Massage Therapy', 'Knee Pain Physiotherapy', 'Ankle', 'Back Pain Physiotherapy', 'Sports Injuries Rehabilitation', 'Interferential Therapy', 'Spinal Alignment', 'Cupping Therapy', 'Buttock Pain', 'parkinsons Disease Physiotherapy/rehabilitation', 'Painful Feet', 'Iliotibial Band Friction Syndrome', 'Post Surgery Physiotherapy/rehabilitation', 'Soft Tissue Injury Management', 'Ift', 'Home Care Physiotherapy', 'Neuro Physiotherapy', 'Pediatric Physiotherapy', 'IFT', 'Acupuncture', 'Arthritis And Pain Management Treatment', 'Neck Pain Physiotherapy', 'Calf Strains', 'Frozen Shoulder Physiotherapy', 'painful feet', 'Rheumatoid Arthritis Physiotherapy', 'Electrical Stimulation', 'Ankylosing Spondylitis Physiotherapy', 'Muscular Injuries', 'Physiotherapy Rehab', 'Hand And Wrist Injuries']"
Sports Nutrition,"['Acidity', 'Post Covid Nutrition Plan', 'Thyroid Diet Counseling', 'Guidance Lifestyle', 'Weight Management', 'Weight Loss Diet Counseling', 'Behavioral Nutrition', 'Acne', 'Obesity Treatment', 'Weight Management Counseling', 'Ketogenic Diet', 'Pre and Post Dialysis', 'High Protein Diets', 'Vitamin Deficiency', 'Chronic Fatigue Syndrome', 'Health Checkup (general)', 'Diabetic Diet Counseling', 'Yoga Therapy', 'Diet Counselling', 'Diet For A Healthy Skin', 'Weight Gain Diet Counseling', 'Diet Counseling', 'Personal Diets', 'Excercise Therapy', 'Sports nutrition', 'High Cholesterol Diet Counselling', 'PCOD', 'Obesity And Other Lifestyle Disease Modifications', 'Obesity', 'Diet For Kids', 'Weight Management Diet - Overweight & Underweight', 'Nutritional education', 'Medical Nutrition Therapy', 'Ulcers', 'Diabetes type 1 and type 2', 'Gym Diets', 'Pre And Post Dialysis', 'Sports Nutrition', 'Healthy Heart Diet', 'Weight Management diet - Overweight & Underweight', 'Diet Therapy', 'Diabetes Type 1 And Type 2', 'PCOD/ PCOS Diet Counselling', 'Diets In Metabolic Disorder', 'Pcod/ Pcos Diet Counselling', 'Weight Loss Treatment', 'Back Pain Treatment', 'Nutritional Education', 'Diets in metabolic disorder', 'Diet In Liver & Kidney Disorders', 'Weight Loss Diets (man)', 'Slimming', 'Naturpathy', 'Diet In Pregnancy/ Post Delivery', 'Underweight', 'Gynecology', 'Ketogenic diet', 'Coaching For Weight Loss', 'Difficulty Sleeping', 'Allergies', 'Joint Pain']"
Surgical Oncology,"['Hormone Therapy For Breast Cancer', 'Tumor Celar', 'Rectum Cancer Treatment', 'Cancer Screening (Preventive)', 'Bone Tumors', 'Benign Tumors', 'Cancer Screening (preventive)', 'Thyroid cancer Treatment', 'Diabetic Foot Treatment/surgery', 'Basal Cell Carcinoma', 'Breast Surgery', 'Cancer Surgery', 'Breast Cancer Treatment', 'breast fibroadenoma surgery', 'Thyroid Surgery', 'Brain Cancer Treatment', 'Esophageal Cancer', 'Colon Cancer', 'Stomach cancer Treatment', 'Chemotherapy', 'Brain cancer Treatment', 'Cold', 'Li-Fraumeni Syndrome', 'Stomach Cancer Treatment', 'Tumors', 'Laparoscopic Cholecystectomy', 'Breast Lump Treatment', 'Minor Surgery', 'Renal cell cancer', 'Treatment of Ovarian Cancer', 'Lumpectomy', 'Liver cancer Treatment', 'Tumors And Cysts', 'Renal Cell Cancer', 'Mastectomy', 'Liver Cancer Treatment', 'Tumor Resection & Reconstruction', 'Endosurgery', 'Treatment Of Ovarian Cancer', 'Thyroid Cancer', 'Acute Myeloid Leukemia', 'Gynecological Cancer Treatment', 'Throat Cancer', 'Robotic Surgery', 'Cervical Cancer', 'Thyroid Cancer Treatment', 'Renal Cell Carcinoma', 'Breast Reconstruction', 'Leukemia', 'Breast Cancer', 'Head & Neck Cancer Treatment', 'Pancreas Cancer Treatment', 'Oral Cancer', 'Chest Cancer Treatment', 'Lung Cancer', 'Stomach Pain', 'Cancer Screening', 'Hormone Therapy For Prostate Cancer', 'Enlarged Lymph Nodes', 'Breast Fibroadenoma Surgery', 'Rectum cancer Treatment', 'Diabetic Foot Treatment/Surgery', 'Li-fraumeni Syndrome', 'Cancer Treatment', 'Carcinoma', 'Oral Cancer Treatment']"
Trichology,"['Psoriasis', 'Seborrheic Dermatitis', 'Dermatology Services', 'Rosacea', 'Tattoo Removal', 'Hair Loss Treatment', 'Hair Replacement', 'Eczema', 'Oily Hair', 'Hair Disease', 'Removal Of Moles', 'Hair Loss', 'And Other Pigmented Lesions', 'Acne/ Pimple Scars Treatment', 'Hair Growth Treatment', 'Bacterial Skin Infection Treatment', 'Contact Dermatitis', 'Scarred Skin', 'Dermoscopy', 'Dandruff Treatment', 'PRP for Hairfall', 'Age Spots', 'Dandruff', 'Scalp Micropigmentation (smp)', 'Alopecia Areta Treatment', 'Peels For Glow', 'Fillers', 'Chemical Peels', 'Wart Removal', 'Hyperpigmentation', 'Hair Transplant', 'Melasma Treatment', 'Androgenetic Alopecia Treatment', 'Nail Disorders', 'Pimple Free Treatments', 'Dermatitis Treatment', 'Psoriasis Treatment', 'Acne Scars', 'Polishing', 'Skin Treatment', 'Warts', 'Cysts', 'Clinical Dermatology And Skin Care', 'Leucoderma Treatment', 'Itching', 'Dermatophytosis', 'Scalp Treatment', 'Skin Hydration', 'Skin Rash Treatment', 'Facial Rejuvenation Treatment', 'Fue Hair Transplant', 'Skin Tags Removal', 'Hair Care Services', 'Low Level Laser Therapy', 'Skin Whiting', 'Broken Nails', 'Molluscum Removal', 'Adiana System', 'Keloid Treatment', 'Scar Treatment', 'Hyper Pigmentation Treatment', 'Cosmetic Treatments', 'Acne / Pimples Treatment', 'Dermabrasion', 'Skin Tag Treatment', 'Facelift', 'Earlobe Repair', 'Medical Vitiligo Treatment', 'Skin Pulse Treatment', 'Line And Wrinkle Smoothing', 'Lasers', 'Greying Hair', 'Skin Care', 'Wrinkles', 'Corn Removal', 'Wart Removal And Mole Removal', 'Hair Weaving & Bonding', 'Rashes', 'Ringwo', 'Phototherapy', 'Skin Conditions', 'Baldness', 'Hair & Nail Analysis', 'Stretch Marks Treatment', 'Pimples', 'Skin Disorder', 'Acne', 'Fue Scar Less Method', 'Nail Surgery', 'Dermatologic Surgery Small', 'PRP Hair Transplantation', 'Sun Spots', 'Hair Transplant Surgery', 'Hair Removal Treatment', 'Alopecia Universalis', 'Open Pores', 'Skin Disesse', 'Pseudofolliculitis Barbae', 'Skin Cancer Screening', 'Skin Whitening Treatment', 'Ear Repair', 'Skin Pigmentation', 'Anti Aging Treatment', 'Atopic Dermatitis Treatment', 'Laser Therapy', 'Ear & Nose Piercing', 'Herpes Infections', 'Pigmentation Removal', 'Skin Checks', 'Skin', 'Laser Hair Removal - Face', 'Fractional Skin Rejuvenation', 'PRP for Hair Loss', 'Chemical Peel Of Skin', 'Nail Diseases Treatment', 'Hair Mesotherapy', 'Pigmented Skin', 'Skin Allergy Treatment', 'Chemical Peel', 'Keratosis', 'Mesotherapy', 'Skin Infections', 'Tinea Versicolor Treatment', 'Hair Restoration', 'Hair Patch', 'Female Hair Loss', 'Baldness Treatment', 'Biofibre Hair Implant', 'Skin Needling', 'PRP Treatment', 'Androgenic Alopecia', 'Fungal Infection', 'Glycolic Peel', 'Fut Hair Transplant', 'Laser Surgery', 'Peel', 'Salicyclic Peel', 'Vitiligo', 'Dermaroller', 'Skin Disease Treatment', 'PRP for hair loss', 'Allergy Treatment', 'Whiteheads', 'Blackheads', 'PRP ( PLATELET RICH PLASMA ) for Hair Thinning', 'Chronic Skin Allergy', 'Fungal Infection Treatment', 'Sun Burn Treatment', 'Hair Regrowth']"
Ultrasonology,"['Early Pregnancy Scan', 'Breast ultrasound', 'Anomaly Scan', 'Breast Ultrasound', 'Ultrasound Of Abdomen & Pelvis', 'Ultrasound/Ultrasonography', 'Gynec Sonography', 'Gynec sonography', 'Ultrasound of abdomen & pelvis', 'Ultrasound/ultrasonography']"
Unani,"['Jet Lag Relief', 'Sex therapy', 'Treatment of Stress', 'Body Weakness', 'Fever', 'Sex counselling', 'Outpatient Treatment', 'Kidney And Gall Bladder Stones', 'Sinusitis', 'Sex Therapy', 'Erection Problems', 'Premature Ejaculation', 'Obesity', 'Couples Therapy', 'Dengue', 'Sex Fitness Check Up', 'Sex Counselling', 'Sexologist Doctor For Male', 'Sexual Anxiety', 'Sexual Therapy', 'Diabetes Treatment', 'Penis Size Issues', 'Ladies Problems', 'Sexual Disorders', 'Sex fitness check up', 'Sexual Weakness', 'Sexologist Doctor for Male', 'Penis size issues', 'Sexual anxiety', 'Treatment Of Stress']"
Vascular Surgery,"['Blood Clot', 'Gangrene', 'Varicose Vein(s)', 'Hernia', 'Breast Surgery', 'Lower Extremity Pain', 'Foot Ulcers', 'Carotid Artery Disease', 'Peripheral Artery Disease', 'Aortic Aneurysm', 'Breast Cancer Surgery', 'Embolization', 'Thrombosis', 'Angiography', 'MRI Report - Other', 'Sclerotherapy', 'Bleeding Disorder', 'Diverticulitis / Diverticulosis', 'Vascular Care Second Opinion', 'Bypass Surgery Consultation - CABG', 'Intravascular Ultrasound', 'Lower Extremity Swelling', 'Surgery Follow Up', 'Interventional Radiology Follow Up', 'MRI Report - Back / Spine', 'Restless Legs Syndrome', 'Phlebitis', 'Lymphedema', 'Venous Stasis', 'Radiofrequency Ablation', 'Active Leg Ulceration', 'Aortic Anuerysm Surgery / Endovascular Repair', 'Stent Consultation', 'Aneurysm (Non Aortic)', 'Bleeding Varicose Veins', 'Uterine Fibroids', 'Arterial Ulcers', 'Diabetic Foot', 'May-Thurner Syndrome', 'PET Scan', 'Pediatric Vascular Malformation', 'Endovascular Interventions', 'Vein Thrombosis / Inflammation', 'Endovenous Laser Treatment of Varicose Veins', 'Vasculitis', 'Ultrasound Scan', 'Claudication', 'Interventional Radiology Consultation', 'MRI Report - Breast', 'Open Heart Surgery', 'Uterine Fibroid Embolization (UFE)', 'Vascular Malformation', 'Varicocele', 'Pain in Extremities', 'Vascular Thoracic Outlet Syndrome', 'Pelvic Venous Congestion Syndrome', 'CT Scan Report - Other', 'Arthritis And Pain Management', 'Interventional Radiology Treatment', 'Chronic Kidney Disease', 'Varicose Veins Treatment', 'Sonography', 'Thoracic Surgery', 'Pelvic Congestion Syndrome', 'Arterial Disease Wound', 'Venous Ulcer', 'Chronic Non-Healing Wound', 'Deep Vein Obstruction', 'Varicose Vein Treatment', 'Peripheral Vascular Disease', 'Narrowing of Intestinal Arteries', 'X-ray', 'Body Ache', 'Intra - Arterial Thrombolysis', 'Spider Vein Treatment', 'Wound Care', 'Superficial Thrombophlebitis', 'Abscess', 'Surgery Second Opinion', 'Cardiac And Thoracic Surgery', 'Vascular Ultrasound', 'Abdominal Pain', 'Venous Insufficiency', 'Radiology Consultation', 'Dermatology Surgery', 'Balloon Angioplasty / Stent', 'Inferior Vena Cava Syndrome', 'PET / CT Scan Report', 'Carotid Surgery', 'Surgery Consultation', 'Leg Pain While Walking / Peripheral Vascular Disease', 'MRI Report - Brain', 'Leg Venous Doppler', 'Appendicitis / Appendectomy', 'Edema', 'Arteriovenous Malformation (AVM)', 'Vascular Surgery Consultation', 'Vascular Surgery Follow Up', 'Vascular Infection', 'Osteoporosis Evaluation', 'Vascular Surgery', 'Swelling in Legs', 'Vascular Disease', 'Laser Vein Treatment', 'Minimally Invasive Surgery', 'Deep Vein Thrombosis', 'Varicose Veins', 'Blood Vessel Inflammation / Vasculitis', 'Mesenteric Ischemia', 'Coronary Artery Bypass Surgery(CABG)', 'IVC Filter Insertion']"
Venereology,"['Psoriasis', 'Seborrheic Dermatitis', 'Dermatology Services', 'Tattoo Removal', 'Hair Loss Treatment', 'Hair Replacement', 'Eczema', 'Oily Hair', 'Hair Disease', 'Removal Of Moles', 'Hair Loss', 'And Other Pigmented Lesions', 'Acne/ Pimple Scars Treatment', 'Bacterial Skin Infection Treatment', 'Contact Dermatitis', 'Scarred Skin', 'Dermoscopy', 'Dandruff Treatment', 'Age Spots', 'Dandruff', 'Pigmentation Treatment', 'Scalp Micropigmentation (smp)', 'Alopecia Areta Treatment', 'Peels For Glow', 'Microdermabrasion', 'Fillers', 'Chemical Peels', 'Wart Removal', 'Hyperpigmentation', 'Hair Transplant', 'Melasma Treatment', 'Androgenetic Alopecia Treatment', 'Nail Disorders', 'Dermatitis Treatment', 'Laser therapy', 'Psoriasis Treatment', 'Acne Scars', 'Polishing', 'Skin Treatment', 'Warts', 'Cysts', 'Clinical Dermatology And Skin Care', 'Leucoderma Treatment', 'Itching', 'Dermatophytosis', 'Facial Rejuvenation Treatment', 'Fue Hair Transplant', 'Skin Rash Treatment', 'Scalp Treatment', 'Hair Care Services', 'Low Level Laser Therapy', 'Dark Circle Removal', 'Molluscum Removal', 'Keloid Treatment', 'Scar Treatment', 'Hyper Pigmentation Treatment', 'Skin Rejuvenation', 'Eyelid Rejuvenation', 'Acne / Pimples Treatment', 'Skin Whitening', 'Dermabrasion', 'Skin Tag Treatment', 'Skin Pulse Treatment', 'Line And Wrinkle Smoothing', 'Lasers', 'Skin Care', 'Corn Removal', 'Wart Removal And Mole Removal', 'Hair Weaving & Bonding', 'Rashes', 'Phototherapy', 'Skin Conditions', 'Baldness', 'Hair & Nail Analysis', 'Stretch Marks Treatment', 'Pimples', 'Birthmarks', 'Skin Disorder', 'Acne', 'Chronic Skin Allergy', 'Nail Surgery', 'Dermatologic Surgery Small', 'PRP Hair Transplantation', 'Sun Spots', 'Hair Transplant Surgery', 'Hair Removal Treatment', 'Alopecia Universalis', 'Skin Cancer Screening', 'Laser Hair Removal', 'Skin Whitening Treatment', 'Anti Aging Treatment', 'Atopic Dermatitis Treatment', 'Laser Therapy', 'Ear & Nose Piercing', 'Mohs Surgery', 'Herpes Infections', 'Pigmentation Removal', 'Skin Checks', 'Skin', 'Dull Skin', 'Laser Hair Removal - Face', 'Non Cancerous Moles', 'PRP for Hair Loss', 'Fat Injections (transplant)', 'Hair Mesotherapy', 'Pigmented Skin', 'Skin Allergy Treatment', 'Chemical Peel', 'Keratosis', 'Skin Infections', 'Hair Restoration', 'Photofacial', 'Hair Patch', 'Female Hair Loss', 'Baldness Treatment', 'Biofibre Hair Implant', 'Skin Needling', 'FUE Hair Transplant', 'PRP Treatment', 'Androgenic Alopecia', 'Fungal Infection', 'Glycolic Peel', 'Fut Hair Transplant', 'Laser Surgery', 'Peel', 'Botox Injections', 'Salicyclic Peel', 'Fractional Laser', 'Skin Disease Treatment', 'PRP( platelet rich plasma)', 'Blackheads', 'Hair Fringes', 'PRP ( PLATELET RICH PLASMA ) for Hair Thinning', 'Co2 Fractional', 'Fungal Infection Treatment', 'Hair Regrowth']"
Veterinary Surgery,"['Hip Pain Treatment', 'pet vaccination', 'Foot Injury Treatment', 'Surgical Procedures', 'Veterinary Services', 'Veterinary Treatment', 'Hip Pain', 'Pet Grooming', 'Pet Vaccination']"
Neurologist,"['Brain Mapping', 'Neuropsychology Evaluation', 'Narcolepsy Evaluation', 'Sciatica', 'Burning Sensation in Limbs', 'Ischemic', 'Problem with Balance', 'Lower Back Pain / Lumbago', 'Amyotrophic Lateral Sclerosis (ALS)', 'Trigger Point) Injection', 'Abnormal MRI', 'Foot Drop / Peroneal Nerve Injury', 'Cluster Headache', 'Sleep Disorders', 'Chronic Inflammatory Demyelinating Neuropathy', 'Skull Base Surgery', 'Neurology Problem', 'Tingling / Numbness / Weakness', '""Writers Cramp""', 'Headache', '""Bells Palsy""', 'Sleep Problems', 'Peripheral Neuropathy', 'Stroke Treatment', 'Giddiness', 'Muscle Cramps', 'Migraine Treatment', 'Carpal Tunnel Syndrome', 'Nerve Inflammation / Neuritis', 'Strange Behavior', 'Movement Disorder', 'Transcranial Magnetic Stimulation (TMS)', 'Myelitis', 'Chronic Neck Pain', 'Cerebral Venous Thrombosis', 'MRI Report - Back / Spine', 'Epilepsy Treatment', 'Restless Legs Syndrome', 'Neurology Follow Up', 'Stroke Check-up / Prevention', 'Vagus Nerve Stimulation (Epilepsy)', 'Meningitis', 'Head Injury', 'Wrist Drop / Radial Nerve Palsy', 'Memory Loss', 'Electromyograph (EMG)', 'Pinched Nerve', 'Herniated Disk', 'Epilepsy', 'Convulsions', 'Abnormal', 'Neurology Consultation', 'Neurologist (incl Headache Specialists)', 'Neck Deformation / Torticollis', 'Muscular Dystrophy', 'Limb Pain', 'Chronic Migraine', 'Neurological (Botox', 'Nerve and Muscle Disorders', 'All other neurological disorders including movement problems', 'Muscle Pain', 'Meningioma', 'Concussion', 'Pain in Extremities', 'neurological disorders', 'Parkinsons Disease', 'Electroencephalogram (EEG)', 'Aphasia', 'Parkinsons Disease Treatment', 'Inflammatory Myopathy', 'Neurological Problems', 'stroke and pain', 'Neck Pain', 'Cerebrovascular Disease', 'Tremor Treatment', 'Ataxia', 'Metabolic Myopathy', 'Migraine', 'Tics / Tourette Syndrome', 'Brain / Spinal Cord Tumor', 'Over Sleeping', 'Neuropathic Pain', 'CT Scan Report - Head', 'Paralysis', 'Dystonia', '""Alzheimers Disease""', 'Movement Issues', '""Parkinsons Disease""', 'Diabetic Neuropathy', 'Sleep Studies', 'Brain Injury', 'Muscle Weakness / Palsy', 'Spinal Cord Disorder', 'Dementia', 'Headache Management', 'Cervical Dystonia', 'Nerve Conduction Studies (NCS)', 'IFN', 'Cognitive Issues', 'Muscle Disorders / Myopathy', 'Neurological dysfunction', 'Deep Brain Stimulation (Dbs)', 'Facial Pain', 'Joint Stiffness', 'Brain Trauma / Injury', 'Infectious Neurology Consultation', 'Dizziness', 'Video Nystagmography (VNG)', 'Seizures', 'Back Pain', 'Post-Stroke / Neurology Therapy', 'Radiculopathy', 'Tuberculous Meningitis', 'Unusual', 'Fibromyalgia', 'Mini-Stroke / Transient Ischemic Attack', 'Vertigo', 'Spinal Tap', 'Aging Brain (Neuropsychological Testing)', 'Tiredness / Fatigue', 'Daytime Sleepiness', 'Stroke', 'Paresthesia', 'Muscle Twitch / Fasciculation', 'Movement Disorder / Tremor', 'Dementia Treatment', 'Myasthenia Gravis', 'Facial Paralysis', 'Seizures / Epilepsy', 'Lumbar Radiculopathy', 'Transcranial Doppler', 'Fainting / Syncope', 'Slowness of Movement / Bradykinesia', 'Lumbar Puncture', 'Spasticity', 'Evoked Potential Testing', 'Multiple Sclerosis']"
Sleep Medicine Specialist,"['Narcolepsy Evaluation', 'Pre-Surgery Checkup / Pre-Surgical Clearance', 'Prostate Cancer Screening', 'Eczema', 'Ringing in Ears', 'Screening for Disease / Preventive Medicine', 'Annual Check Up', 'Social Anxiety', 'Adjustment Disorder', 'Sleep Medicine Follow Up', 'Flu Shot', 'Neuromuscular Disorder Causing Sleep Disturbance', 'Sleep Medicine Consultation', 'Tingling / Numbness / Weakness', 'Yearly Wellness Visit (For Medicare Patients)', 'Headache', 'Sleep Problems', 'Bereavement / Grief Counseling', 'Cholesterol / Lipids Checkup', 'Pre-Travel Consultation', 'Illness', 'Foot Pain', 'New Patient Visit', 'General Consultation', 'Postpartum Depression', 'Back Problems', 'Bone Density Measurement / DXA Scan', 'Shortness of Breath / Difficulty in Breathing', 'Bronchitis', 'Restless Legs Syndrome', 'ECG / EKG', 'Palmoplantar Psoriasis', 'Mood Disorders', 'Obstructive Sleep Apnea (OSA)', 'Pre-Travel Checkup', 'Food Intolerance', 'Alcoholism', 'Medication Review', 'Panic Attack', 'Pneumonia', 'Cold', 'Sinus Problems / Sinusitis', 'Stress Management', 'Allergic Cough', 'Herniated Disk', 'Incontinence', 'Emphysema', 'Anti-Aging Treatment', 'Psychotherapy', 'Hyperactive Disorder (ADD / ADHD)', 'Prescription / Refill', 'High Blood Pressure / Hypertension', 'Concussion', 'Sexually Transmitted Disease (STD)', 'Birth Control / Contraception', 'Anger Management', 'Food Allergy', 'Asthma', 'Obstructive Sleep Apnea', 'Swelling in Neck', 'Acne', 'Sexual Dysfunction', 'Travel Medicine Consultation', 'Neck Pain', 'Depression', 'Vaccine(s)', 'Cardiovascular Screening Visit', 'Relationship Counseling', 'Cough', 'Hearing Problems', 'Anxiety', 'Migraine', 'Diabetes Follow Up', 'Mental Health Consultation', 'Black Stool / Melena', 'Obsessive Compulsive Disorder (OCD)', 'Obesity / Weight Loss Consultation', 'Frequent Urination', 'Ear Infection', 'Sleep Studies', 'Irritable Bowel Syndrome', 'Wound Care', 'Post-Traumatic Stress Disorder (PTSD) Counseling', 'Abscess', 'Dizziness', 'Abdominal Pain', 'Cognitive Therapy', 'Thyroid Consultation', 'Back Pain', 'Pre-Travel Follow Up', 'Teeth Grinding / Bruxism', 'Painful Sex / Dyspareunia', 'Urinary Tract Infection (UTI)', 'Central Sleep Apnea', 'Sleep Disorder', 'Therapy', 'Vertigo', 'Eating Disorder', 'Medicare Annual Wellness Visit', 'Daytime Sleepiness', 'Diabetes Consultation', 'Tiredness / Fatigue', 'Annual Physical', 'Insomnia', 'Flu', 'Voice Disorder', 'Sore Throat', 'Hoarseness', 'Fainting / Syncope', 'Stress', 'Addiction / Substance Abuse', 'Arthritis', 'General Follow Up', 'Blood Work', 'Allergy Consultation', 'Weight Loss Consultation', 'Worry']"
Urgent Care Specialist,"['Eczema', 'Joint Problem', 'Ringing in Ears', 'Pregnancy Test', 'Eye Infection', 'Ankle Problems', 'Flu Shot', 'Pediatric Nausea and Vomiting', 'Tingling / Numbness / Weakness', 'Ankle Injuries / Sprain', 'Headache', 'Sleep Problems', 'Sports Injury', 'Urgent Care Follow Up', 'Ligament Sprain', 'Pediatric Rash', 'Emergency Consultation', 'Cholesterol / Lipids Checkup', 'Wart(s)', 'Illness', 'Leg Cramps', 'Breathing Problems', 'Foot Pain', 'Swelling', 'Insect Bite(s)', 'Fracture', 'Cold Sores / Herpes Labialis', 'Bruise / Contusion', 'Back Problems', 'Urology Problem', 'Shortness of Breath / Difficulty in Breathing', 'Blood in Stool', 'Bronchitis', 'ECG / EKG', 'Dehydration', 'Itching', 'Pediatric Insect Bite(s)', 'Urgent Care Consultation', 'Food Intolerance', 'Wrist Problems', 'Sports Physical', 'Skin Problem', 'Wrist Pain', 'Sinus Problems / Sinusitis', 'Pneumonia', 'Cold', 'Knee Problems', 'Neck Problems', 'Hand Problems', 'Allergic Cough', 'Sick Child Visit', 'Hip Problems', 'Incontinence', 'Emphysema', 'Hives', 'Bleeding', 'Fall', 'Injury', 'Prescription / Refill', 'Pediatric Ear Infection', 'Stomach Pain', 'High Blood Pressure / Hypertension', 'Concussion', 'Sexually Transmitted Disease (STD)', 'Joint Pain', 'Food Allergy', 'Asthma', 'Swelling in Neck', 'Constipation', 'Shoulder Problem', 'Hemorrhoids', 'Travel Medicine Consultation', 'Laceration', 'Neck Pain', 'Suture Removal', 'Elbow Problems', 'Fever', 'Cough', 'Hearing Problems', 'Migraine', 'Diarrhea', 'Non-bacterial Lung Infection', 'Chronic Illness', 'Emergency Follow Up', 'Black Stool / Melena', 'Pediatric Flu', 'Nail Abnormality', 'Ankle Pain', 'X-ray', 'Frequent Urination', 'Ear Infection', 'Gall Bladder Problem', 'Rash', 'Ear Wax Cleaning', 'Ear Pain', 'Wound Care', 'Vaginal Discharge / Infection', 'Abscess', 'Joint Stiffness', 'Dry / Itchy Skin', 'Shoulder Pain', 'Dizziness', 'Abdominal Pain', 'Back Pain', 'Urinary Tract Infection (UTI)', 'Stomach Ulcer', 'Anaphylaxis / Allergy', 'COVID-19 Testing', 'COVID-19 Antibody Test', 'Child with Fever', 'Vertigo', 'Tiredness / Fatigue', 'Daytime Sleepiness', 'Fungal Infection', 'Flu', 'Chronic Cough', 'Knee Pain', 'Leg Pain', 'Sore Throat', 'Hoarseness', 'Muscle Strain', 'Arthritis', 'Blood Work', 'Nausea and Vomiting', 'Hip Pain', 'Acid Reflux / Heartburn']"
